Time (s),Mass Flow Rate Fuel (lb/s),OF Ratio,C* (ft/s),Gamma,Chamber Pressure (psi),Cf0,Thrust Coefficient,Thrust (lbf),Isp (s),Burn Rate (ft/s),Port Radius (in)
55.2,0.009429582324285575,2.5305581624403777,5755.766830131724,1.1270882245706786,10.110422828798843,1.299597819801122,1.3616229210870692,280.4505354282665,20.298326973167622,0.0006752715612207773,0.2841752650255114
55.300000000000004,0.009427154796685738,2.531209790626697,5755.550523796636,1.1270753542320886,10.109305677753522,1.299599943914051,1.361631899420154,280.42139609338835,20.297697984786,0.0006754901190817344,0.28424279218163345
55.400000000000006,0.009424731963761888,2.531860493314209,5755.334460545746,1.1270625247226747,10.1081904346806,1.2996020614188555,1.3616408609500215,280.39230581516244,20.297069593143842,0.000675708766486829,0.28431034119354165
55.5,0.009422313808590578,2.532510273364982,5755.1186399798835,1.1270497358686735,10.10707709348634,1.299604172342981,1.3616498057342752,280.3632644386035,20.29644179773715,0.0006759275034804535,0.2843779120701903
55.6,0.009419900314337553,2.533159133627462,5754.903061700214,1.1270369874973116,10.105965648106004,1.2996062767137206,1.3616587338302286,280.3342718094574,20.29581459805858,0.0006761463301070266,0.2844455048205384
55.7,0.009417491464257131,2.5338070769365606,5754.687725308154,1.1270242794367966,10.104856092503521,1.2996083745582194,1.3616676452949126,280.30532777419376,20.295187993597228,0.0006763652464109921,0.28451311945354907
55.800000000000004,0.009415087241691582,2.5344541061137456,5754.472630405433,1.1270116115163122,10.103748420671389,1.2996104659034724,1.3616765401850734,280.27643218000253,20.29456198383882,0.0006765842524368205,0.28458075597819016
55.900000000000006,0.009412687630070528,2.5351002239671234,5754.257776594095,1.1269989835660097,10.102642626630498,1.2996125507763197,1.3616854185571683,280.2475848747886,20.293936568265657,0.0006768033482290076,0.28464841440343386
56.0,0.009410292612910345,2.535745433291524,5754.043163476472,1.1269863954170019,10.101538704429881,1.2996146292034552,1.3616942804673755,280.2187857071667,20.293311746356682,0.0006770225338320751,0.28471609473825676
56.1,0.00940790217381355,2.536389736868588,5753.828790655245,1.1269738469013548,10.10043664814664,1.2996167012114301,1.3617031259715981,280.1900345264608,20.29268751758774,0.0006772418092905713,0.28478379699163997
56.2,0.009405516296468224,2.5370331374668504,5753.6146577334,1.1269613378520835,10.099336451885675,1.2996187668266441,1.3617119551254568,280.1613311826946,20.292063881431325,0.0006774611746490692,0.284851521172569
56.300000000000004,0.009403134964647421,2.5376756378418204,5753.400764314256,1.1269488681031419,10.09823810977955,1.299620826075357,1.3617207679843015,280.1326755265906,20.291440837356838,0.0006776806299521689,0.2849192672900339
56.400000000000006,0.009400758162208582,2.5383172407360695,5753.187110001489,1.126936437489419,10.097141615988349,1.2996228789836781,1.361729564603202,280.10406740956444,20.290818384830562,0.000677900175244496,0.28498703535302916
56.5,0.009398385873092958,2.538957948879309,5752.973694399106,1.1269240458467302,10.09604696469945,1.299624925577578,1.3617383450369602,280.07550668372085,20.290196523315736,0.0006781198105707023,0.2850548253705536
56.6,0.009396018081325048,2.5395977649884727,5752.760517111474,1.1269116930118113,10.094954150127387,1.2996269658828836,1.3617471093401063,280.04699320184926,20.289575252272584,0.0006783395359754651,0.2851226373516107
56.7,0.009393654771012012,2.5402366917678005,5752.547577743309,1.1268993788223134,10.093863166513664,1.2996289999252821,1.3617558575669035,280.0185268174199,20.28895457115839,0.000678559351503488,0.28519047130520825
56.800000000000004,0.009391295926343135,2.5408747319089118,5752.334875899704,1.1268871031167933,10.092774008126609,1.2996310277303196,1.3617645897713466,279.9901073845795,20.28833447942753,0.0006787792571995008,0.2852583272403586
56.900000000000006,0.00938894153158924,2.541511888090893,5752.122411186111,1.1268748657347099,10.09168666926118,1.2996330493234023,1.3617733060071653,279.96173475814646,20.287714976531515,0.0006789992531082593,0.28532620516607854
57.0,0.009386591571102158,2.5421481629803693,5751.910183208367,1.1268626665164172,10.090601144238827,1.2996350647297976,1.3617820063278252,279.93340879360744,20.287096061919033,0.0006792193392745451,0.28539410509138935
57.1,0.009384246029314168,2.5427835592315873,5751.698191572698,1.126850505303156,10.089517427407323,1.2996370739746388,1.3617906907865327,279.90512934711387,20.28647773503609,0.0006794395157431665,0.2854620270253168
